student_id,department,year_of_study,cgpa,skill_count,skills,internship_months,projects,certifications,workshops,placed,skill_diversity,total_experience,cgpa_normalized,certification_score,skill_cgpa_ratio,exp_skill_ratio,department_encoded
STU0539,Electronics,4,6.73,8,"['SQL', 'Python', 'Tableau', 'Azure', 'TypeScript', 'MongoDB', 'Git', 'Power BI']",1,3,0,2,1,8,7,0.673,2,1.034928848641656,0.7777777777777778,3
STU0540,Electronics,3,5.55,9,"['Figma', 'Django', 'Kafka', 'Spark', 'Docker', 'Java', 'NLP', 'Linux', 'Postman']",7,3,4,2,0,9,13,0.5549999999999999,10,1.3740458015267176,1.3,3
STU0541,Electronics,4,6.17,3,"['Azure', 'MySQL', 'Tableau']",2,5,1,3,0,3,12,0.617,5,0.41841004184100417,3.0,3
STU0542,Civil,4,8.49,10,"['JavaScript', 'Swift', 'Tableau', 'HTML', 'Jira', 'Unity', 'Docker', 'Git', 'Figma', 'Kafka']",0,3,3,4,1,10,6,0.849,10,1.053740779768177,0.5454545454545454,0
STU0543,Information Science,4,8.57,9,"['Machine Learning', 'Kubernetes', 'Spark', 'Swift', 'Tableau', 'MySQL', 'Django', 'Python', 'Azure']",7,2,0,0,1,9,11,0.857,0,0.9404388714733543,1.1,4
STU0544,Electronics,4,6.28,5,"['FastAPI', 'HTML', 'Django', 'React', 'Embedded C']",3,5,0,7,1,5,13,0.628,7,0.6868131868131868,2.1666666666666665,3
STU0545,Information Science,4,9.13,3,"['Selenium', 'FastAPI', 'MySQL']",1,5,1,5,1,3,11,0.913,7,0.29615004935834155,2.75,4
STU0546,Information Science,3,8.24,10,"['Jira', 'Python', 'Figma', 'Selenium', 'CSS', 'Postman', 'HTML', 'Java', 'Flutter', 'NLP']",6,0,1,8,1,10,6,0.8240000000000001,10,1.0822510822510822,0.5454545454545454,4
STU0547,Information Science,4,7.28,8,"['Git', 'Jira', 'Solidity', 'Deep Learning', 'HTML', 'Power BI', 'Unity', 'Embedded C']",2,4,0,5,1,8,10,0.728,5,0.9661835748792269,1.1111111111111112,4
STU0548,Electronics,4,5.28,7,"['Flutter', 'SQL', 'Unity', 'Selenium', 'Jira', 'Git', 'HTML']",7,0,3,7,1,7,7,0.528,13,1.1146496815286624,0.875,3
STU0549,Electronics,4,5.71,7,"['HTML', 'TypeScript', 'Spark', 'Postman', 'AWS', 'Azure', 'CSS']",2,2,2,5,0,7,6,0.571,9,1.0432190760059612,0.75,3
STU0550,Mechanical,4,8.1,9,"['TypeScript', 'AWS', 'MongoDB', 'Docker', 'Kotlin', 'NLP', 'MySQL', 'Figma', 'Unity']",4,4,2,8,1,9,12,0.8099999999999999,12,0.989010989010989,1.2,5
STU0551,Information Science,3,6.21,10,"['TypeScript', 'Kubernetes', 'Python', 'Swift', 'SQL', 'Figma', 'Embedded C', 'React', 'CSS', 'Spark']",3,3,3,7,1,10,9,0.621,13,1.3869625520110958,0.8181818181818182,4
STU0552,Electronics,4,8.68,10,"['Embedded C', 'NLP', 'Power BI', 'JavaScript', 'React', 'Flutter', 'AWS', 'Figma', 'Kubernetes', 'Java']",0,4,3,3,1,10,8,0.868,9,1.0330578512396695,0.7272727272727273,3
STU0553,Mechanical,4,7.78,5,"['AWS', 'Tableau', 'Figma', 'Embedded C', 'JavaScript']",6,3,4,1,1,5,12,0.778,9,0.5694760820045557,2.0,5
STU0554,Electrical,4,7.09,10,"['Node.js', 'Docker', 'Azure', 'NLP', 'C++', 'Figma', 'MySQL', 'Machine Learning', 'HTML', 'AWS']",7,0,1,7,1,10,7,0.709,9,1.2360939431396787,0.6363636363636364,2
STU0555,Electrical,3,6.81,4,"['Figma', 'Flutter', 'Embedded C', 'Kubernetes']",2,3,0,0,0,4,8,0.6809999999999999,0,0.5121638924455826,1.6,2
STU0556,Civil,4,8.16,8,"['Docker', 'NLP', 'AWS', 'Git', 'FastAPI', 'SQL', 'Java', 'Node.js']",2,0,0,2,1,8,2,0.8160000000000001,2,0.8733624454148472,0.2222222222222222,0
STU0557,Information Science,3,6.51,5,"['Tableau', 'Java', 'AWS', 'GCP', 'Embedded C']",7,4,0,6,1,5,15,0.651,6,0.6657789613848203,2.5,4
STU0558,Electronics,3,8.29,9,"['C++', 'Flutter', 'Kotlin', 'FastAPI', 'GCP', 'Git', 'Tableau', 'AWS', 'Azure']",7,2,0,2,1,9,11,0.829,2,0.9687836383207751,1.1,3
STU0559,Electrical,4,7.01,4,"['GCP', 'AWS', 'Kubernetes', 'Spark']",0,1,1,9,1,4,2,0.701,11,0.4993757802746567,0.4,2
STU0560,Civil,4,9.8,4,"['Figma', 'GCP', 'Node.js', 'MongoDB']",2,1,2,1,0,4,4,0.9800000000000001,5,0.37037037037037035,0.8,0
STU0561,Electronics,4,8.05,3,"['Spark', 'Docker', 'Node.js']",6,3,3,8,1,3,12,0.805,14,0.3314917127071823,3.0,3
STU0562,Mechanical,4,5.24,3,"['React', 'Kafka', 'Swift']",2,4,2,3,0,3,10,0.524,7,0.4807692307692307,2.5,5
STU0563,Electronics,4,5.74,11,"['Node.js', 'Selenium', 'Django', 'C++', 'GCP', 'AWS', 'FastAPI', 'Swift', 'Kubernetes', 'MySQL', 'Linux']",5,1,3,8,0,11,7,0.5740000000000001,14,1.632047477744807,0.5833333333333334,3
STU0564,Computer Science,4,7.08,7,"['Azure', 'FastAPI', 'Postman', 'JavaScript', 'Swift', 'Linux', 'Kotlin']",1,0,2,3,1,7,1,0.708,7,0.8663366336633663,0.125,1
STU0565,Civil,3,7.63,9,"['GCP', 'CSS', 'Swift', 'Git', 'Python', 'React', 'Machine Learning', 'MongoDB', 'Linux']",5,5,4,8,1,9,15,0.763,16,1.0428736964078795,1.5,0
STU0566,Computer Science,4,6.35,7,"['Kotlin', 'Java', 'GCP', 'Solidity', 'JavaScript', 'MySQL', 'Flutter']",1,5,0,1,0,7,11,0.635,1,0.9523809523809524,1.375,1
STU0567,Mechanical,4,9.16,3,"['Spark', 'Postman', 'Selenium']",5,3,4,5,1,3,11,0.916,13,0.2952755905511811,2.75,5
STU0568,Computer Science,4,5.49,11,"['Python', 'AWS', 'Flutter', 'Node.js', 'CSS', 'Kotlin', 'Postman', 'Selenium', 'Java', 'React', 'Embedded C']",3,0,4,7,1,11,3,0.549,15,1.694915254237288,0.25,1
STU0569,Information Science,3,5.32,5,"['FastAPI', 'Python', 'Solidity', 'AWS', 'Linux']",2,1,1,3,1,5,4,0.532,5,0.7911392405063291,0.6666666666666666,4
STU0570,Electronics,4,7.19,5,"['Flutter', 'Swift', 'TypeScript', 'AWS', 'HTML']",6,5,0,5,1,5,16,0.7190000000000001,5,0.6105006105006104,2.6666666666666665,3
STU0571,Electronics,4,6.61,8,"['Flutter', 'Figma', 'HTML', 'TypeScript', 'Docker', 'CSS', 'Node.js', 'React']",2,3,0,8,0,8,8,0.661,8,1.0512483574244416,0.8888888888888888,3
STU0572,Mechanical,4,5.33,4,"['C++', 'Kotlin', 'Azure', 'Kubernetes']",5,4,0,1,0,4,13,0.533,1,0.631911532385466,2.6,5
STU0573,Computer Science,4,9.56,6,"['Kafka', 'Figma', 'GCP', 'AWS', 'Django', 'Flutter']",4,0,4,0,1,6,4,0.9560000000000001,8,0.5681818181818181,0.5714285714285714,1
STU0574,Information Science,3,5.39,9,"['Selenium', 'Django', 'Kotlin', 'Flutter', 'Jira', 'CSS', 'HTML', 'Tableau', 'Docker']",4,1,3,9,0,9,6,0.5389999999999999,15,1.4084507042253522,0.6,4
STU0575,Computer Science,4,6.33,10,"['AWS', 'Kubernetes', 'Solidity', 'NLP', 'CSS', 'Node.js', 'Jira', 'Unity', 'Docker', 'Swift']",0,4,3,5,1,10,8,0.633,11,1.364256480218281,0.7272727272727273,1
STU0576,Electronics,4,9.64,9,"['CSS', 'AWS', 'Embedded C', 'Unity', 'MongoDB', 'Jira', 'Solidity', 'Tableau', 'Java']",0,1,3,7,0,9,2,0.9640000000000001,13,0.8458646616541353,0.2,3
STU0577,Civil,4,7.07,9,"['Docker', 'SQL', 'C++', 'MongoDB', 'Kafka', 'Linux', 'Java', 'Python', 'Selenium']",3,5,3,2,1,9,13,0.7070000000000001,8,1.1152416356877324,1.3,0
STU0578,Civil,4,5.66,3,"['Power BI', 'FastAPI', 'Selenium']",2,0,4,4,0,3,2,0.5660000000000001,12,0.45045045045045046,0.5,0
STU0579,Civil,4,8.06,4,"['Django', 'Kafka', 'Embedded C', 'HTML']",2,4,4,3,1,4,10,0.806,11,0.44150110375275936,2.0,0
STU0580,Electrical,4,5.29,3,"['Kotlin', 'Figma', 'Node.js']",4,3,4,3,1,3,10,0.529,11,0.4769475357710652,2.5,2
STU0581,Electrical,4,8.18,4,"['CSS', 'Azure', 'Git', 'React']",6,2,2,3,1,4,10,0.818,7,0.4357298474945534,2.0,2
STU0582,Information Science,4,5.91,9,"['TypeScript', 'Power BI', 'Azure', 'Java', 'React', 'Figma', 'Flutter', 'Spark', 'Machine Learning']",5,3,2,6,0,9,11,0.591,10,1.3024602026049203,1.1,4
STU0583,Information Science,4,7.08,3,"['Embedded C', 'Django', 'MySQL']",0,3,3,5,0,3,6,0.708,11,0.3712871287128713,1.5,4
STU0584,Electronics,4,9.38,8,"['Figma', 'Power BI', 'Jira', 'Machine Learning', 'TypeScript', 'Azure', 'FastAPI', 'C++']",1,4,3,8,1,8,9,0.9380000000000001,14,0.770712909441233,1.0,3
STU0585,Mechanical,4,5.33,7,"['Kotlin', 'Tableau', 'HTML', 'Deep Learning', 'JavaScript', 'C++', 'Postman']",1,0,3,9,0,7,1,0.533,15,1.1058451816745656,0.125,5
STU0586,Electrical,4,5.82,7,"['SQL', 'React', 'GCP', 'Python', 'Unity', 'Deep Learning', 'FastAPI']",6,3,4,3,1,7,12,0.5820000000000001,11,1.0263929618768328,1.5,2
STU0587,Mechanical,4,6.74,7,"['JavaScript', 'Kafka', 'TypeScript', 'Django', 'AWS', 'Linux', 'Python']",1,3,1,3,0,7,7,0.674,5,0.9043927648578811,0.875,5
STU0588,Information Science,3,5.7,9,"['TypeScript', 'Java', 'Figma', 'HTML', 'Flutter', 'SQL', 'Machine Learning', 'Docker', 'C++']",3,0,3,0,0,9,3,0.5700000000000001,6,1.3432835820895521,0.3,4
STU0589,Information Science,3,9.03,7,"['Flutter', 'NLP', 'Spark', 'Solidity', 'Figma', 'Linux', 'Node.js']",4,5,0,6,1,7,14,0.9029999999999999,6,0.6979062811565304,1.75,4
STU0590,Electrical,4,8.25,11,"['Deep Learning', 'Azure', 'GCP', 'TypeScript', 'Git', 'React', 'Tableau', 'Figma', 'Postman', 'Python', 'Unity']",3,5,0,6,1,11,13,0.825,6,1.1891891891891893,1.0833333333333333,2
STU0591,Electronics,4,6.82,10,"['CSS', 'C++', 'Linux', 'Jira', 'AWS', 'MongoDB', 'Machine Learning', 'Kubernetes', 'Git', 'Embedded C']",0,0,3,4,0,10,0,0.682,10,1.278772378516624,0.0,3
STU0592,Information Science,4,7.3,6,"['CSS', 'C++', 'Postman', 'NLP', 'Tableau', 'Machine Learning']",6,0,2,9,1,6,6,0.73,13,0.7228915662650601,0.8571428571428571,4
STU0593,Mechanical,4,7.47,6,"['CSS', 'NLP', 'Azure', 'Postman', 'Figma', 'Flutter']",0,5,1,7,0,6,10,0.747,9,0.7083825265643449,1.4285714285714286,5
STU0594,Computer Science,3,6.64,9,"['Tableau', 'Linux', 'Docker', 'Machine Learning', 'Kafka', 'FastAPI', 'Kubernetes', 'Postman', 'Azure']",0,4,4,8,0,9,8,0.6639999999999999,16,1.1780104712041886,0.8,1
STU0595,Information Science,4,6.51,11,"['React', 'Deep Learning', 'Kotlin', 'Machine Learning', 'Git', 'MongoDB', 'Django', 'Linux', 'CSS', 'FastAPI', 'SQL']",1,5,0,3,0,11,11,0.651,3,1.4647137150466045,0.9166666666666666,4
STU0596,Information Science,3,5.26,8,"['Flutter', 'Python', 'Java', 'Kafka', 'FastAPI', 'Kotlin', 'Power BI', 'CSS']",6,1,1,6,1,8,8,0.526,8,1.2779552715654952,0.8888888888888888,4
STU0597,Mechanical,4,8.61,9,"['Kubernetes', 'C++', 'Solidity', 'Spark', 'React', 'Machine Learning', 'Postman', 'Kafka', 'MongoDB']",0,5,2,7,1,9,10,0.861,11,0.9365244536940688,1.0,5
STU0598,Mechanical,4,8.58,7,"['Docker', 'MySQL', 'Postman', 'CSS', 'Kotlin', 'Flutter', 'Jira']",0,4,1,9,1,7,8,0.858,11,0.7306889352818372,1.0,5
STU0599,Information Science,4,7.32,11,"['Git', 'Figma', 'Docker', 'SQL', 'Flutter', 'MongoDB', 'AWS', 'Solidity', 'Kafka', 'Spark', 'Java']",2,5,0,3,1,11,12,0.732,3,1.3221153846153846,1.0,4
STU0600,Computer Science,4,7.58,4,"['Docker', 'Figma', 'React', 'Power BI']",7,3,0,0,1,4,13,0.758,0,0.4662004662004662,2.6,1
STU0601,Information Science,3,6.93,8,"['MySQL', 'Python', 'TypeScript', 'Git', 'Machine Learning', 'C++', 'Node.js', 'Selenium']",4,3,4,6,0,8,10,0.693,14,1.008827238335435,1.1111111111111112,4
STU0602,Electrical,4,8.05,4,"['Spark', 'Power BI', 'Django', 'Azure']",3,0,1,4,1,4,3,0.805,6,0.4419889502762431,0.6,2
STU0603,Mechanical,3,7.67,6,"['SQL', 'HTML', 'Docker', 'Figma', 'Git', 'GCP']",7,3,2,6,1,6,13,0.767,10,0.6920415224913495,1.8571428571428572,5
STU0604,Civil,4,8.04,11,"['Kotlin', 'CSS', 'Jira', 'FastAPI', 'Deep Learning', 'Spark', 'Postman', 'Tableau', 'NLP', 'Node.js', 'Azure']",0,3,0,0,1,11,6,0.8039999999999999,0,1.2168141592920354,0.5,0
STU0605,Electrical,4,7.8,6,"['MongoDB', 'Flutter', 'Selenium', 'Node.js', 'Azure', 'Docker']",4,2,2,2,1,6,8,0.78,6,0.6818181818181818,1.1428571428571428,2
STU0606,Electrical,4,9.54,7,"['Power BI', 'Django', 'Kafka', 'Flutter', 'Embedded C', 'C++', 'SQL']",2,1,1,8,1,7,4,0.954,10,0.6641366223908919,0.5,2
STU0607,Computer Science,3,9.71,3,"['Docker', 'Git', 'Selenium']",4,2,0,2,1,3,8,0.9710000000000001,2,0.2801120448179272,2.0,1
STU0608,Mechanical,4,7.76,6,"['MongoDB', 'React', 'Swift', 'Embedded C', 'Kubernetes', 'JavaScript']",2,2,3,2,1,6,6,0.776,8,0.684931506849315,0.8571428571428571,5
STU0609,Information Science,3,9.17,6,"['Selenium', 'AWS', 'MongoDB', 'Linux', 'Spark', 'Solidity']",2,0,2,3,1,6,2,0.917,7,0.5899705014749262,0.2857142857142857,4
STU0610,Civil,3,7.47,6,"['Kubernetes', 'TypeScript', 'JavaScript', 'Tableau', 'Power BI', 'Flutter']",6,0,2,2,1,6,6,0.747,6,0.7083825265643449,0.8571428571428571,0
STU0611,Electrical,4,5.22,4,"['Kotlin', 'HTML', 'GCP', 'NLP']",7,0,4,5,1,4,7,0.522,13,0.6430868167202572,1.4,2
STU0612,Mechanical,4,5.34,4,"['FastAPI', 'Jira', 'Kafka', 'AWS']",7,4,2,9,0,4,15,0.534,13,0.6309148264984227,3.0,5
STU0613,Computer Science,4,8.01,11,"['Selenium', 'Docker', 'HTML', 'Git', 'Machine Learning', 'Figma', 'Kubernetes', 'Linux', 'Unity', 'NLP', 'React']",1,1,0,3,1,11,3,0.8009999999999999,3,1.2208657047724751,0.25,1
STU0614,Mechanical,3,6.6,9,"['Git', 'Java', 'MySQL', 'CSS', 'Kotlin', 'AWS', 'Deep Learning', 'GCP', 'Django']",5,0,0,8,0,9,5,0.6599999999999999,8,1.1842105263157896,0.5,5
STU0615,Civil,4,6.76,9,"['JavaScript', 'SQL', 'Swift', 'Kotlin', 'Linux', 'MySQL', 'React', 'MongoDB', 'FastAPI']",3,2,1,1,0,9,7,0.6759999999999999,3,1.1597938144329898,0.7,0
STU0616,Computer Science,4,6.08,9,"['CSS', 'Docker', 'Power BI', 'Git', 'SQL', 'Python', 'Django', 'Deep Learning', 'Linux']",6,2,1,7,0,9,10,0.608,9,1.271186440677966,1.0,1
STU0617,Computer Science,4,8.95,5,"['React', 'AWS', 'Python', 'GCP', 'Jira']",0,3,3,4,1,5,6,0.8949999999999999,10,0.5025125628140704,1.0,1
STU0618,Electronics,4,9.42,5,"['Postman', 'Python', 'Azure', 'AWS', 'Embedded C']",6,5,1,8,1,5,16,0.942,10,0.4798464491362764,2.6666666666666665,3
STU0619,Electrical,4,7.59,9,"['Tableau', 'CSS', 'Swift', 'Postman', 'Figma', 'Linux', 'Unity', 'MongoDB', 'Java']",3,5,2,4,1,9,13,0.759,8,1.0477299185098952,1.3,2
STU0620,Computer Science,4,8.13,10,"['Java', 'JavaScript', 'FastAPI', 'Flutter', 'HTML', 'Embedded C', 'TypeScript', 'NLP', 'Spark', 'Swift']",6,1,4,1,1,10,8,0.8130000000000001,9,1.0952902519167578,0.7272727272727273,1
STU0621,Information Science,4,6.46,5,"['GCP', 'Flutter', 'Java', 'Deep Learning', 'Machine Learning']",1,0,2,3,0,5,1,0.646,7,0.6702412868632708,0.16666666666666666,4
STU0622,Civil,4,6.1,8,"['NLP', 'MongoDB', 'Azure', 'Linux', 'Figma', 'TypeScript', 'HTML', 'Power BI']",3,3,3,2,0,8,9,0.61,8,1.1267605633802817,1.0,0
STU0623,Electrical,4,7.24,3,"['FastAPI', 'Azure', 'MySQL']",6,0,4,4,0,3,6,0.724,12,0.3640776699029126,1.5,2
STU0624,Civil,4,8.15,6,"['NLP', 'JavaScript', 'CSS', 'Swift', 'MongoDB', 'Power BI']",7,1,1,4,1,6,9,0.8150000000000001,6,0.6557377049180327,1.2857142857142858,0
STU0625,Information Science,4,6.94,10,"['React', 'Kubernetes', 'GCP', 'Embedded C', 'Django', 'Git', 'Azure', 'Swift', 'Linux', 'Flutter']",4,0,0,5,0,10,4,0.6940000000000001,5,1.2594458438287153,0.36363636363636365,4
STU0626,Electronics,3,7.79,3,"['Tableau', 'C++', 'Python']",1,3,3,1,0,3,7,0.779,7,0.3412969283276451,1.75,3
STU0627,Civil,4,7.93,10,"['MySQL', 'Postman', 'Django', 'C++', 'Flutter', 'MongoDB', 'Jira', 'CSS', 'React', 'Selenium']",6,4,2,8,1,10,14,0.7929999999999999,12,1.1198208286674132,1.2727272727272727,0
STU0628,Civil,4,8.84,6,"['GCP', 'Selenium', 'JavaScript', 'MySQL', 'Swift', 'Flutter']",7,4,2,8,1,6,15,0.884,12,0.6097560975609756,2.142857142857143,0
STU0629,Mechanical,4,8.33,6,"['Node.js', 'Flutter', 'NLP', 'TypeScript', 'Postman', 'Unity']",1,4,4,0,1,6,9,0.833,8,0.6430868167202572,1.2857142857142858,5
STU0630,Electrical,4,8.62,11,"['Power BI', 'Python', 'Tableau', 'TypeScript', 'Docker', 'Spark', 'AWS', 'MySQL', 'Solidity', 'Java', 'SQL']",6,0,0,9,1,11,6,0.8619999999999999,9,1.1434511434511436,0.5,2
STU0631,Mechanical,4,9.07,5,"['CSS', 'NLP', 'Postman', 'Kubernetes', 'C++']",5,0,1,3,1,5,5,0.907,5,0.4965243296921549,0.8333333333333334,5
STU0632,Information Science,3,7.24,6,"['Postman', 'Swift', 'Tableau', 'Selenium', 'Node.js', 'MySQL']",5,4,3,2,1,6,13,0.724,8,0.7281553398058253,1.8571428571428572,4
STU0633,Computer Science,4,7.26,5,"['Flutter', 'Docker', 'FastAPI', 'Git', 'Kubernetes']",7,0,2,8,1,5,7,0.726,12,0.6053268765133172,1.1666666666666667,1
STU0634,Computer Science,4,6.95,10,"['Figma', 'CSS', 'Swift', 'Solidity', 'JavaScript', 'Postman', 'NLP', 'Power BI', 'MySQL', 'TypeScript']",1,5,4,8,1,10,11,0.6950000000000001,16,1.2578616352201257,1.0,1
STU0635,Mechanical,4,6.79,5,"['Django', 'JavaScript', 'Node.js', 'Deep Learning', 'React']",7,5,1,4,1,5,17,0.679,6,0.6418485237483954,2.8333333333333335,5
STU0636,Computer Science,3,6.42,7,"['Deep Learning', 'JavaScript', 'C++', 'SQL', 'Django', 'Kotlin', 'AWS']",5,1,4,3,1,7,7,0.642,11,0.9433962264150944,0.875,1
STU0637,Mechanical,4,6.56,3,"['Git', 'Node.js', 'Power BI']",1,3,4,2,1,3,7,0.6559999999999999,10,0.39682539682539686,1.75,5
STU0638,Computer Science,4,7.44,8,"['Machine Learning', 'Flutter', 'HTML', 'Java', 'Linux', 'C++', 'Postman', 'Django']",4,3,1,6,1,8,10,0.744,8,0.947867298578199,1.1111111111111112,1
STU0639,Electrical,3,8.92,10,"['Docker', 'Django', 'Solidity', 'Node.js', 'Figma', 'Tableau', 'Git', 'MongoDB', 'Flutter', 'MySQL']",2,5,1,1,1,10,12,0.892,3,1.0080645161290323,1.0909090909090908,2
STU0640,Electronics,4,8.23,7,"['React', 'Postman', 'HTML', 'NLP', 'Docker', 'C++', 'Git']",5,3,3,7,1,7,11,0.8230000000000001,13,0.7583965330444203,1.375,3
STU0641,Civil,3,5.92,8,"['C++', 'Unity', 'Spark', 'Django', 'Tableau', 'Power BI', 'Embedded C', 'Azure']",7,2,4,4,0,8,11,0.592,12,1.1560693641618498,1.2222222222222223,0
STU0642,Electronics,4,9.76,4,"['Git', 'Swift', 'Kubernetes', 'Kafka']",0,0,1,0,1,4,0,0.976,2,0.3717472118959108,0.0,3
STU0643,Civil,4,8.03,10,"['Kotlin', 'C++', 'AWS', 'Power BI', 'Figma', 'Unity', 'FastAPI', 'HTML', 'Jira', 'MySQL']",0,4,0,8,1,10,8,0.8029999999999999,8,1.1074197120708749,0.7272727272727273,0
STU0644,Electrical,3,8.19,7,"['Node.js', 'CSS', 'Python', 'Swift', 'Power BI', 'Git', 'Kafka']",3,0,1,4,1,7,3,0.819,6,0.7616974972796519,0.375,2
STU0645,Civil,4,5.19,6,"['Unity', 'Jira', 'Flutter', 'Deep Learning', 'React', 'Embedded C']",2,0,0,1,0,6,2,0.519,1,0.9693053311793214,0.2857142857142857,0
STU0646,Computer Science,4,9.16,11,"['NLP', 'C++', 'Deep Learning', 'CSS', 'Kafka', 'Machine Learning', 'Tableau', 'HTML', 'Selenium', 'Spark', 'TypeScript']",7,4,3,3,1,11,15,0.916,9,1.0826771653543308,1.25,1
STU0647,Electrical,3,6.99,11,"['Kafka', 'SQL', 'Node.js', 'GCP', 'Linux', 'Docker', 'Git', 'Jira', 'HTML', 'CSS', 'Python']",0,3,2,7,0,11,6,0.6990000000000001,11,1.3767209011264079,0.5,2
STU0648,Computer Science,4,6.16,6,"['Machine Learning', 'Flutter', 'Python', 'Kotlin', 'CSS', 'Power BI']",3,1,4,6,1,6,5,0.616,14,0.8379888268156425,0.7142857142857143,1
STU0649,Electrical,4,9.67,3,"['Kotlin', 'FastAPI', 'Azure']",5,3,2,1,1,3,11,0.967,5,0.28116213683223995,2.75,2
STU0650,Civil,4,6.55,5,"['FastAPI', 'Kubernetes', 'JavaScript', 'SQL', 'Power BI']",7,5,0,3,0,5,17,0.655,3,0.6622516556291391,2.8333333333333335,0
STU0651,Information Science,3,9.37,6,"['Deep Learning', 'FastAPI', 'Postman', 'Docker', 'CSS', 'Git']",4,0,4,8,1,6,4,0.9369999999999999,16,0.5785920925747349,0.5714285714285714,4
STU0652,Information Science,4,9.26,10,"['Git', 'React', 'MySQL', 'Machine Learning', 'Power BI', 'MongoDB', 'Java', 'Docker', 'Kubernetes', 'C++']",1,5,3,5,1,10,11,0.9259999999999999,11,0.9746588693957116,1.0,4
STU0653,Electronics,4,5.07,11,"['Flutter', 'Docker', 'TypeScript', 'Postman', 'Machine Learning', 'GCP', 'Django', 'AWS', 'Embedded C', 'Deep Learning', 'Spark']",5,3,4,7,0,11,11,0.507,15,1.8121911037891267,0.9166666666666666,3
STU0654,Civil,4,7.0,7,"['Flutter', 'TypeScript', 'Node.js', 'HTML', 'Machine Learning', 'Kubernetes', 'Deep Learning']",7,3,1,6,0,7,13,0.7,8,0.875,1.625,0
STU0655,Mechanical,3,9.08,3,"['Jira', 'SQL', 'Spark']",1,3,3,1,1,3,7,0.908,7,0.2976190476190476,1.75,5
STU0656,Civil,4,8.33,11,"['Kafka', 'Deep Learning', 'MongoDB', 'Kubernetes', 'Flutter', 'Spark', 'JavaScript', 'C++', 'CSS', 'Java', 'React']",2,4,1,4,1,11,10,0.833,6,1.1789924973204715,0.8333333333333334,0
STU0657,Information Science,4,9.41,10,"['Postman', 'JavaScript', 'MySQL', 'Spark', 'Kotlin', 'Git', 'Python', 'Django', 'MongoDB', 'GCP']",3,4,4,0,1,10,11,0.9410000000000001,8,0.9606147934678194,1.0,4
STU0658,Electrical,4,8.0,5,"['Git', 'Swift', 'Django', 'Machine Learning', 'CSS']",4,5,4,1,1,5,14,0.8,9,0.5555555555555556,2.3333333333333335,2
STU0659,Information Science,4,7.62,5,"['FastAPI', 'NLP', 'Linux', 'MongoDB', 'JavaScript']",5,3,2,1,1,5,11,0.762,5,0.5800464037122969,1.8333333333333333,4
STU0660,Information Science,4,8.99,11,"['Postman', 'Machine Learning', 'Swift', 'MongoDB', 'Node.js', 'Kubernetes', 'Python', 'Unity', 'CSS', 'React', 'TypeScript']",0,2,4,9,1,11,4,0.899,17,1.1011011011011012,0.3333333333333333,4
STU0661,Civil,4,8.61,10,"['GCP', 'TypeScript', 'Jira', 'Solidity', 'Kafka', 'JavaScript', 'Deep Learning', 'Node.js', 'Python', 'Django']",3,2,1,7,1,10,7,0.861,9,1.040582726326743,0.6363636363636364,0
STU0662,Information Science,4,6.43,4,"['Java', 'HTML', 'Embedded C', 'CSS']",0,0,3,4,0,4,0,0.643,10,0.5383580080753702,0.0,4
STU0663,Civil,4,7.2,10,"['CSS', 'Java', 'Linux', 'Embedded C', 'Swift', 'Kafka', 'GCP', 'Jira', 'Git', 'MongoDB']",7,4,0,6,1,10,15,0.72,6,1.2195121951219514,1.3636363636363635,0
STU0664,Electrical,4,7.29,7,"['Swift', 'Jira', 'Power BI', 'Embedded C', 'FastAPI', 'Django', 'Java']",0,5,0,2,0,7,10,0.729,2,0.8443908323281062,1.25,2
STU0665,Electrical,4,9.72,3,"['Java', 'React', 'MongoDB']",1,3,3,0,1,3,7,0.9720000000000001,6,0.2798507462686567,1.75,2
STU0666,Electronics,4,8.9,10,"['Selenium', 'JavaScript', 'NLP', 'Embedded C', 'Figma', 'Deep Learning', 'React', 'TypeScript', 'AWS', 'Docker']",1,3,3,3,1,10,7,0.89,9,1.0101010101010102,0.6363636363636364,3
STU0667,Civil,4,6.07,7,"['Spark', 'MongoDB', 'HTML', 'Kubernetes', 'Swift', 'Kotlin', 'TypeScript']",4,4,3,5,0,7,12,0.607,11,0.9900990099009901,1.5,0
STU0668,Mechanical,4,7.25,6,"['Embedded C', 'Kotlin', 'Azure', 'Git', 'FastAPI', 'Node.js']",4,2,4,4,1,6,8,0.725,12,0.7272727272727273,1.1428571428571428,5
STU0669,Electronics,4,7.14,9,"['CSS', 'AWS', 'NLP', 'MongoDB', 'Selenium', 'Figma', 'Python', 'Postman', 'Kotlin']",1,2,1,8,1,9,5,0.714,10,1.1056511056511056,0.5,3
STU0670,Civil,4,6.74,3,"['Power BI', 'MongoDB', 'CSS']",4,2,4,8,0,3,8,0.674,16,0.38759689922480617,2.0,0
STU0671,Electronics,4,8.04,7,"['Kotlin', 'JavaScript', 'Embedded C', 'Django', 'Machine Learning', 'Swift', 'Deep Learning']",0,0,1,8,0,7,0,0.8039999999999999,10,0.7743362831858408,0.0,3
STU0672,Mechanical,4,5.42,5,"['Tableau', 'Linux', 'Git', 'Embedded C', 'MySQL']",0,3,2,1,1,5,6,0.542,5,0.778816199376947,1.0,5
