student_id,department,year_of_study,cgpa,skill_count,skills,internship_months,projects,certifications,workshops,placed
STU0749,Computer Science,4,9.73,5,"['Java', 'HTML', 'JavaScript', 'Machine Learning', 'React']",0,2,2,6,1
STU0750,Electronics,3,7.45,4,"['AWS', 'Linux', 'NLP', 'SQL']",4,3,3,5,0
STU0751,Electronics,3,5.39,6,"['Python', 'Deep Learning', 'HTML', 'Java', 'CSS', 'Git']",6,2,1,3,1
STU0752,Electronics,3,8.31,9,"['Node.js', 'CSS', 'C++', 'HTML', 'Deep Learning', 'Machine Learning', 'Git', 'Java', 'React']",4,1,1,7,1
STU0753,Computer Science,3,8.72,3,"['React', 'SQL', 'Machine Learning']",4,2,2,5,1
STU0754,Mechanical,4,8.48,4,"['MySQL', 'C++', 'Java', 'NLP']",6,2,3,2,1
STU0755,Electrical,4,5.55,10,"['HTML', 'Git', 'NLP', 'Node.js', 'Linux', 'MySQL', 'Machine Learning', 'MongoDB', 'CSS', 'Deep Learning']",0,0,2,5,1
STU0756,Computer Science,3,6.75,8,"['CSS', 'Machine Learning', 'NLP', 'HTML', 'MySQL', 'Node.js', 'Java', 'AWS']",6,1,2,2,0
STU0757,Electronics,4,5.83,4,"['Git', 'Java', 'Linux', 'React']",5,5,1,1,1
STU0758,Civil,4,8.03,11,"['Deep Learning', 'Java', 'Git', 'SQL', 'AWS', 'C++', 'Docker', 'Django', 'Python', 'NLP', 'Linux']",0,4,2,7,1
STU0759,Civil,4,7.13,9,"['Node.js', 'C++', 'Deep Learning', 'JavaScript', 'MongoDB', 'Django', 'Git', 'React', 'AWS']",4,2,0,9,1
STU0760,Electronics,4,9.41,9,"['Python', 'Django', 'Deep Learning', 'Linux', 'React', 'Java', 'NLP', 'SQL', 'CSS']",1,2,2,1,1
STU0761,Computer Science,4,5.82,4,"['NLP', 'Java', 'MySQL', 'Deep Learning']",6,3,4,3,0
STU0762,Electronics,4,9.27,4,"['Python', 'CSS', 'SQL', 'Git']",2,1,3,5,0
STU0763,Electronics,4,5.51,4,"['Deep Learning', 'CSS', 'Machine Learning', 'Node.js']",4,4,3,5,0
STU0764,Mechanical,4,9.48,7,"['Docker', 'MongoDB', 'AWS', 'Git', 'Machine Learning', 'CSS', 'Deep Learning']",2,5,0,1,1
STU0765,Computer Science,3,7.23,4,"['Java', 'Node.js', 'MySQL', 'Linux']",2,2,4,3,0
STU0766,Mechanical,3,5.83,3,"['MySQL', 'NLP', 'Machine Learning']",2,3,0,1,1
STU0767,Mechanical,4,6.26,4,"['AWS', 'Python', 'C++', 'SQL']",0,5,0,3,0
STU0768,Mechanical,4,5.43,10,"['Node.js', 'Machine Learning', 'React', 'NLP', 'MySQL', 'C++', 'Django', 'SQL', 'Linux', 'HTML']",3,2,4,7,1
STU0769,Civil,4,6.21,10,"['Docker', 'HTML', 'Deep Learning', 'MySQL', 'Linux', 'Java', 'Machine Learning', 'NLP', 'CSS', 'JavaScript']",3,4,4,2,0
STU0770,Civil,4,9.15,4,"['Java', 'C++', 'NLP', 'Machine Learning']",5,2,3,0,1
STU0771,Electronics,4,5.11,4,"['Git', 'C++', 'Java', 'Python']",6,3,3,9,0
STU0772,Computer Science,4,5.82,9,"['React', 'Git', 'HTML', 'Docker', 'NLP', 'JavaScript', 'AWS', 'Node.js', 'MySQL']",7,4,1,1,1
STU0773,Information Science,4,8.16,3,"['Python', 'AWS', 'HTML']",6,4,4,3,1
STU0774,Information Science,4,8.05,10,"['React', 'AWS', 'Git', 'JavaScript', 'MongoDB', 'Java', 'C++', 'Deep Learning', 'SQL', 'Linux']",4,2,4,9,1
STU0775,Information Science,3,9.65,3,"['JavaScript', 'NLP', 'Django']",7,4,4,8,1
STU0776,Electrical,4,9.42,9,"['Machine Learning', 'Git', 'C++', 'SQL', 'NLP', 'Deep Learning', 'MySQL', 'MongoDB', 'Node.js']",5,2,2,8,1
STU0777,Electrical,3,9.69,10,"['Deep Learning', 'React', 'Java', 'MySQL', 'C++', 'MongoDB', 'Linux', 'Django', 'Python', 'JavaScript']",2,4,4,1,1
STU0778,Civil,4,6.85,7,"['CSS', 'React', 'MySQL', 'Linux', 'C++', 'Deep Learning', 'HTML']",7,2,1,0,1
STU0779,Civil,3,7.72,7,"['Git', 'Java', 'CSS', 'React', 'C++', 'Docker', 'Python']",7,4,0,9,1
STU0780,Information Science,4,8.95,8,"['Machine Learning', 'Node.js', 'HTML', 'Python', 'CSS', 'MySQL', 'SQL', 'Django']",5,3,1,7,1
STU0781,Electronics,4,6.9,11,"['Docker', 'NLP', 'CSS', 'Machine Learning', 'Python', 'React', 'Git', 'Node.js', 'C++', 'Deep Learning', 'SQL']",0,5,4,4,0
STU0782,Information Science,4,5.59,11,"['Machine Learning', 'AWS', 'Java', 'MySQL', 'Docker', 'Linux', 'SQL', 'Deep Learning', 'JavaScript', 'NLP', 'Python']",4,1,1,2,0
STU0783,Mechanical,4,7.02,5,"['Java', 'Docker', 'CSS', 'Deep Learning', 'HTML']",6,1,3,6,1
STU0784,Electrical,4,5.91,11,"['HTML', 'Git', 'MongoDB', 'Linux', 'Node.js', 'JavaScript', 'SQL', 'CSS', 'React', 'Deep Learning', 'Java']",6,1,1,0,0
STU0785,Civil,4,7.77,6,"['C++', 'Docker', 'Django', 'CSS', 'Node.js', 'Machine Learning']",6,5,3,4,1
STU0786,Electrical,4,5.97,8,"['MongoDB', 'Python', 'Machine Learning', 'JavaScript', 'Node.js', 'NLP', 'React', 'HTML']",0,5,3,0,0
STU0787,Computer Science,3,7.57,9,"['Python', 'Machine Learning', 'Git', 'Java', 'Linux', 'C++', 'Deep Learning', 'Django', 'React']",7,2,3,7,1
STU0788,Electrical,4,9.09,8,"['Django', 'Git', 'Docker', 'Linux', 'AWS', 'Java', 'CSS', 'Node.js']",4,5,0,6,1
STU0789,Mechanical,4,8.64,6,"['Docker', 'CSS', 'Java', 'MongoDB', 'MySQL', 'SQL']",2,5,2,9,1
STU0790,Computer Science,4,9.76,4,"['Java', 'Git', 'Machine Learning', 'Node.js']",5,3,3,7,1
STU0791,Electronics,4,9.4,3,"['C++', 'Git', 'JavaScript']",4,4,2,2,1
STU0792,Mechanical,4,8.44,9,"['SQL', 'MongoDB', 'HTML', 'NLP', 'AWS', 'Git', 'Machine Learning', 'Docker', 'Java']",4,0,1,0,1
STU0793,Computer Science,4,5.93,8,"['Machine Learning', 'AWS', 'CSS', 'HTML', 'NLP', 'Git', 'Node.js', 'Python']",7,1,4,0,0
STU0794,Mechanical,4,9.16,9,"['MongoDB', 'Node.js', 'CSS', 'C++', 'AWS', 'HTML', 'Python', 'MySQL', 'Deep Learning']",3,5,3,1,1
STU0795,Electronics,4,9.05,8,"['Machine Learning', 'MySQL', 'Python', 'Docker', 'SQL', 'NLP', 'AWS', 'Node.js']",5,2,4,8,1
STU0796,Mechanical,4,5.27,5,"['React', 'Machine Learning', 'Node.js', 'Git', 'JavaScript']",5,4,4,9,0
STU0797,Mechanical,3,6.31,3,"['SQL', 'NLP', 'Deep Learning']",1,5,2,1,1
STU0798,Civil,4,7.35,11,"['Git', 'SQL', 'C++', 'MongoDB', 'Deep Learning', 'Python', 'AWS', 'JavaScript', 'Node.js', 'Docker', 'Django']",5,0,0,0,1
STU0799,Mechanical,4,7.32,10,"['Machine Learning', 'React', 'HTML', 'JavaScript', 'Node.js', 'CSS', 'Python', 'Git', 'Deep Learning', 'SQL']",6,1,1,4,1
STU0800,Mechanical,4,8.95,11,"['Git', 'CSS', 'React', 'Deep Learning', 'SQL', 'HTML', 'C++', 'Linux', 'Docker', 'MySQL', 'Django']",0,0,2,7,1
STU0801,Civil,4,7.57,10,"['Java', 'CSS', 'NLP', 'React', 'Python', 'Machine Learning', 'C++', 'HTML', 'MySQL', 'Docker']",2,0,4,9,1
STU0802,Information Science,4,5.9,10,"['Java', 'Python', 'C++', 'CSS', 'HTML', 'Linux', 'Deep Learning', 'Git', 'React', 'JavaScript']",7,4,3,2,1
STU0803,Civil,4,6.3,11,"['Deep Learning', 'Docker', 'React', 'NLP', 'Machine Learning', 'SQL', 'MongoDB', 'Node.js', 'JavaScript', 'Python', 'Django']",7,2,4,6,0
STU0804,Electrical,4,6.96,4,"['Linux', 'JavaScript', 'Django', 'React']",3,2,2,5,0
STU0805,Mechanical,4,9.0,4,"['Docker', 'C++', 'React', 'Django']",3,0,2,9,0
STU0806,Electrical,3,9.08,6,"['CSS', 'C++', 'Java', 'React', 'JavaScript', 'Linux']",1,4,0,2,1
STU0807,Information Science,4,9.71,3,"['CSS', 'Machine Learning', 'HTML']",3,5,0,8,1
STU0808,Information Science,3,5.73,4,"['AWS', 'MongoDB', 'Deep Learning', 'Machine Learning']",1,5,4,7,0
STU0809,Computer Science,4,7.29,4,"['HTML', 'JavaScript', 'C++', 'Node.js']",3,0,0,7,1
STU0810,Electronics,4,8.4,8,"['CSS', 'Machine Learning', 'SQL', 'JavaScript', 'NLP', 'Deep Learning', 'MongoDB', 'Git']",7,0,0,5,1
STU0811,Electronics,3,8.77,8,"['Docker', 'CSS', 'Deep Learning', 'Node.js', 'C++', 'NLP', 'SQL', 'JavaScript']",2,5,2,6,1
STU0812,Computer Science,3,6.92,9,"['React', 'Node.js', 'SQL', 'Linux', 'C++', 'NLP', 'HTML', 'Java', 'Django']",0,1,1,1,1
STU0813,Computer Science,4,5.29,9,"['Node.js', 'Linux', 'AWS', 'Git', 'Machine Learning', 'HTML', 'JavaScript', 'CSS', 'C++']",7,2,3,2,1
STU0814,Civil,4,9.29,8,"['React', 'Docker', 'Git', 'HTML', 'JavaScript', 'Python', 'MySQL', 'NLP']",1,0,0,9,1
STU0815,Electronics,4,7.95,10,"['CSS', 'C++', 'Deep Learning', 'Git', 'SQL', 'HTML', 'MySQL', 'MongoDB', 'Docker', 'Django']",6,1,0,1,1
STU0816,Computer Science,4,9.41,11,"['C++', 'Deep Learning', 'Django', 'HTML', 'SQL', 'Python', 'AWS', 'Machine Learning', 'MySQL', 'Git', 'CSS']",2,0,4,8,1
STU0817,Electrical,3,8.68,9,"['MongoDB', 'Docker', 'SQL', 'NLP', 'Java', 'JavaScript', 'Machine Learning', 'Deep Learning', 'C++']",0,5,2,8,1
STU0818,Mechanical,4,9.07,11,"['JavaScript', 'Linux', 'Docker', 'AWS', 'Django', 'C++', 'Java', 'HTML', 'SQL', 'MongoDB', 'Machine Learning']",2,0,3,4,1
STU0819,Information Science,3,5.23,5,"['C++', 'MongoDB', 'Python', 'React', 'Linux']",3,2,0,8,0
STU0820,Mechanical,3,8.83,8,"['CSS', 'C++', 'Java', 'MySQL', 'React', 'Node.js', 'JavaScript', 'HTML']",5,0,3,9,1
STU0821,Civil,3,9.37,9,"['JavaScript', 'MySQL', 'NLP', 'Node.js', 'MongoDB', 'SQL', 'Machine Learning', 'AWS', 'Deep Learning']",0,4,1,8,1
STU0822,Information Science,3,6.42,6,"['CSS', 'React', 'MySQL', 'Git', 'AWS', 'Linux']",1,2,1,9,0
STU0823,Information Science,3,7.58,4,"['C++', 'Git', 'SQL', 'Machine Learning']",2,4,1,9,0
STU0824,Mechanical,3,8.25,4,"['NLP', 'Docker', 'Node.js', 'Java']",5,3,3,3,1
STU0825,Mechanical,4,6.14,3,"['Machine Learning', 'React', 'Deep Learning']",7,2,1,8,0
STU0826,Electronics,4,5.95,3,"['HTML', 'Docker', 'Machine Learning']",0,0,0,4,1
STU0827,Electrical,4,7.55,4,"['SQL', 'Java', 'NLP', 'HTML']",5,1,2,7,0
STU0828,Mechanical,3,9.53,11,"['SQL', 'AWS', 'Linux', 'HTML', 'JavaScript', 'Deep Learning', 'Node.js', 'NLP', 'Docker', 'MySQL', 'React']",4,3,3,7,1
STU0829,Civil,3,6.95,4,"['CSS', 'React', 'MySQL', 'HTML']",1,1,2,9,0
STU0830,Mechanical,4,8.19,4,"['JavaScript', 'NLP', 'MongoDB', 'Linux']",2,5,0,2,1
STU0831,Computer Science,3,8.7,6,"['Node.js', 'MongoDB', 'Java', 'AWS', 'HTML', 'NLP']",1,0,0,7,1
STU0832,Electronics,4,7.63,6,"['SQL', 'CSS', 'HTML', 'Python', 'React', 'Git']",0,3,1,8,0
STU0833,Computer Science,4,6.13,4,"['MongoDB', 'NLP', 'Docker', 'C++']",3,4,1,3,1
STU0834,Civil,3,5.87,4,"['NLP', 'MySQL', 'MongoDB', 'AWS']",3,4,3,9,0
STU0835,Information Science,4,8.71,7,"['Docker', 'CSS', 'Java', 'Node.js', 'NLP', 'Python', 'MongoDB']",0,3,1,0,1
STU0836,Electronics,4,8.84,11,"['MySQL', 'Deep Learning', 'Git', 'JavaScript', 'Python', 'CSS', 'Django', 'MongoDB', 'Docker', 'Machine Learning', 'Linux']",6,4,1,5,1
STU0837,Electronics,4,5.98,8,"['CSS', 'Java', 'HTML', 'Django', 'AWS', 'Deep Learning', 'JavaScript', 'Docker']",4,1,2,0,1
STU0838,Mechanical,4,5.98,7,"['C++', 'AWS', 'JavaScript', 'Python', 'CSS', 'Django', 'MySQL']",0,1,3,6,1
STU0839,Computer Science,4,5.07,8,"['Machine Learning', 'Deep Learning', 'Java', 'Git', 'NLP', 'Django', 'Node.js', 'HTML']",4,4,0,9,0
STU0840,Electrical,4,6.62,6,"['React', 'JavaScript', 'CSS', 'Deep Learning', 'Django', 'MongoDB']",2,1,1,5,0
STU0841,Mechanical,4,8.44,7,"['Machine Learning', 'MySQL', 'MongoDB', 'Django', 'SQL', 'React', 'CSS']",1,1,1,4,1
STU0842,Computer Science,4,5.76,9,"['Django', 'C++', 'NLP', 'Docker', 'AWS', 'Node.js', 'MySQL', 'React', 'HTML']",5,0,4,6,1
STU0843,Civil,3,9.63,8,"['NLP', 'SQL', 'MongoDB', 'AWS', 'MySQL', 'React', 'Python', 'Git']",2,3,1,4,1
STU0844,Electrical,4,5.51,8,"['SQL', 'React', 'Java', 'C++', 'MySQL', 'HTML', 'NLP', 'Deep Learning']",7,1,0,2,0
STU0845,Electronics,4,5.72,5,"['Deep Learning', 'MongoDB', 'C++', 'Node.js', 'Docker']",4,3,4,8,0
STU0846,Information Science,4,6.73,6,"['Git', 'AWS', 'Deep Learning', 'MySQL', 'Django', 'JavaScript']",3,0,0,7,0
STU0847,Computer Science,3,6.27,11,"['HTML', 'Docker', 'AWS', 'Python', 'SQL', 'Machine Learning', 'Node.js', 'React', 'MySQL', 'Deep Learning', 'MongoDB']",5,0,2,4,0
STU0848,Mechanical,4,7.11,7,"['JavaScript', 'Django', 'Machine Learning', 'Deep Learning', 'C++', 'Node.js', 'SQL']",2,2,3,2,1
STU0849,Computer Science,3,9.5,10,"['NLP', 'Java', 'HTML', 'CSS', 'MongoDB', 'Node.js', 'Git', 'Linux', 'JavaScript', 'SQL']",4,0,0,8,1
STU0850,Civil,4,7.29,5,"['MongoDB', 'MySQL', 'Django', 'NLP', 'Linux']",1,1,0,2,1
STU0851,Electrical,4,7.81,7,"['SQL', 'Docker', 'HTML', 'MySQL', 'JavaScript', 'Django', 'NLP']",2,2,2,4,1
STU0852,Computer Science,3,9.52,10,"['C++', 'JavaScript', 'MongoDB', 'Python', 'MySQL', 'HTML', 'React', 'Django', 'CSS', 'Java']",0,3,3,9,1
STU0853,Civil,4,6.32,8,"['Linux', 'Docker', 'MySQL', 'Deep Learning', 'Git', 'Python', 'JavaScript', 'Machine Learning']",2,0,3,1,0
STU0854,Mechanical,3,7.85,3,"['MongoDB', 'Python', 'MySQL']",3,0,2,7,0
STU0855,Mechanical,3,5.18,8,"['Deep Learning', 'NLP', 'MongoDB', 'JavaScript', 'AWS', 'Docker', 'SQL', 'Machine Learning']",0,5,3,5,0
STU0856,Computer Science,3,7.87,6,"['Java', 'NLP', 'JavaScript', 'Deep Learning', 'C++', 'Docker']",2,5,4,9,1
STU0857,Computer Science,4,7.71,3,"['CSS', 'Git', 'Docker']",2,4,1,9,0
STU0858,Information Science,3,7.99,8,"['Git', 'SQL', 'Python', 'Node.js', 'NLP', 'MongoDB', 'Django', 'Machine Learning']",3,2,0,5,1
STU0859,Civil,4,5.78,7,"['Django', 'Docker', 'React', 'Linux', 'HTML', 'Git', 'CSS']",4,2,1,6,0
STU0860,Electronics,3,5.92,9,"['CSS', 'Python', 'AWS', 'NLP', 'SQL', 'Deep Learning', 'JavaScript', 'Java', 'Node.js']",3,0,1,6,1
STU0861,Mechanical,4,9.73,7,"['AWS', 'Machine Learning', 'Deep Learning', 'JavaScript', 'MySQL', 'C++', 'Git']",6,1,4,3,1
STU0862,Electronics,3,6.72,3,"['HTML', 'MongoDB', 'Node.js']",1,5,2,1,0
STU0863,Information Science,4,7.88,8,"['MySQL', 'SQL', 'CSS', 'Linux', 'JavaScript', 'Java', 'Node.js', 'NLP']",5,4,2,7,1
STU0864,Electrical,4,7.2,6,"['JavaScript', 'C++', 'Java', 'MySQL', 'React', 'Git']",4,3,1,5,1
STU0865,Computer Science,4,6.79,6,"['Linux', 'JavaScript', 'SQL', 'Machine Learning', 'NLP', 'HTML']",1,4,0,6,0
STU0866,Civil,4,7.56,8,"['Git', 'CSS', 'Django', 'JavaScript', 'React', 'Java', 'HTML', 'Machine Learning']",1,1,3,5,1
STU0867,Electronics,3,9.42,6,"['Node.js', 'React', 'MongoDB', 'Deep Learning', 'HTML', 'Docker']",3,1,3,2,1
STU0868,Information Science,4,5.08,5,"['Python', 'Machine Learning', 'MySQL', 'SQL', 'Java']",6,2,0,5,1
STU0869,Electrical,4,5.47,5,"['Django', 'Node.js', 'C++', 'NLP', 'Python']",4,3,2,4,0
STU0870,Civil,4,7.35,4,"['C++', 'Linux', 'MongoDB', 'JavaScript']",2,5,0,9,0
STU0871,Civil,4,5.08,6,"['Git', 'Node.js', 'Django', 'React', 'Java', 'Docker']",6,1,2,6,0
STU0872,Electronics,4,8.91,11,"['React', 'CSS', 'Python', 'SQL', 'Java', 'C++', 'NLP', 'AWS', 'Git', 'MongoDB', 'Django']",5,1,2,9,1
STU0873,Information Science,3,9.08,3,"['SQL', 'Node.js', 'HTML']",0,5,2,5,1
STU0874,Computer Science,4,6.84,3,"['NLP', 'MongoDB', 'AWS']",4,2,4,8,0
STU0875,Electronics,4,6.7,8,"['SQL', 'Java', 'MongoDB', 'HTML', 'Docker', 'AWS', 'CSS', 'React']",7,4,3,8,0
STU0876,Mechanical,4,7.91,7,"['HTML', 'Java', 'Deep Learning', 'Machine Learning', 'Linux', 'JavaScript', 'SQL']",6,1,2,3,1
STU0877,Information Science,4,6.56,3,"['Java', 'Docker', 'Linux']",6,4,4,7,1
STU0878,Information Science,4,8.45,9,"['Python', 'HTML', 'Git', 'React', 'JavaScript', 'AWS', 'Linux', 'CSS', 'NLP']",5,3,2,0,1
STU0879,Information Science,4,9.03,9,"['Docker', 'Node.js', 'Django', 'C++', 'HTML', 'NLP', 'Machine Learning', 'Git', 'AWS']",2,5,0,1,1
STU0880,Mechanical,4,9.67,5,"['Deep Learning', 'JavaScript', 'NLP', 'MongoDB', 'Django']",1,5,4,1,1
STU0881,Mechanical,4,8.85,11,"['React', 'NLP', 'Docker', 'Git', 'AWS', 'HTML', 'Machine Learning', 'Node.js', 'Django', 'Java', 'MySQL']",5,0,3,1,1
STU0882,Civil,4,6.05,6,"['Python', 'Node.js', 'CSS', 'Git', 'React', 'Linux']",2,1,1,8,1
STU0883,Information Science,4,6.03,5,"['SQL', 'MySQL', 'Django', 'NLP', 'Python']",3,4,1,9,1
STU0884,Civil,4,8.38,6,"['Docker', 'HTML', 'AWS', 'Git', 'Python', 'MySQL']",1,2,1,5,1
STU0885,Civil,4,8.36,5,"['C++', 'HTML', 'Docker', 'CSS', 'Python']",0,3,3,8,1
STU0886,Mechanical,3,6.97,3,"['NLP', 'Java', 'JavaScript']",7,4,3,7,0
STU0887,Mechanical,4,8.56,10,"['NLP', 'Java', 'Python', 'React', 'HTML', 'AWS', 'JavaScript', 'C++', 'MySQL', 'Node.js']",4,3,4,9,1
STU0888,Computer Science,4,8.3,9,"['NLP', 'SQL', 'HTML', 'CSS', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'MongoDB']",0,0,2,9,0
STU0889,Civil,4,8.21,4,"['Linux', 'CSS', 'React', 'Machine Learning']",6,3,2,3,1
STU0890,Civil,4,6.74,5,"['React', 'MySQL', 'Deep Learning', 'Node.js', 'C++']",5,4,3,7,0
STU0891,Information Science,4,8.81,11,"['Python', 'Deep Learning', 'CSS', 'Node.js', 'Django', 'Docker', 'NLP', 'Machine Learning', 'Java', 'Linux', 'SQL']",6,1,0,9,1
STU0892,Mechanical,3,8.0,5,"['Docker', 'Deep Learning', 'HTML', 'Linux', 'Machine Learning']",4,5,3,1,1
STU0893,Electrical,4,9.1,3,"['CSS', 'Python', 'MySQL']",2,5,2,4,1
STU0894,Mechanical,4,5.19,9,"['MongoDB', 'Linux', 'Python', 'SQL', 'Git', 'Deep Learning', 'Node.js', 'HTML', 'MySQL']",0,4,2,9,0
STU0895,Electrical,3,6.61,11,"['Machine Learning', 'MySQL', 'React', 'Node.js', 'Deep Learning', 'HTML', 'NLP', 'MongoDB', 'SQL', 'C++', 'Git']",1,2,1,5,1
STU0896,Electrical,3,8.59,6,"['Git', 'React', 'HTML', 'AWS', 'MySQL', 'CSS']",6,3,2,5,1
STU0897,Civil,4,7.32,4,"['Node.js', 'Deep Learning', 'C++', 'Django']",5,5,1,7,1
STU0898,Electrical,3,7.72,7,"['MongoDB', 'Django', 'HTML', 'Deep Learning', 'Machine Learning', 'NLP', 'Java']",4,0,1,7,1
STU0899,Mechanical,4,6.14,3,"['Docker', 'JavaScript', 'HTML']",4,3,4,2,1
STU0900,Computer Science,3,6.39,11,"['JavaScript', 'Java', 'CSS', 'Deep Learning', 'React', 'C++', 'MongoDB', 'NLP', 'HTML', 'Python', 'Git']",1,1,0,6,0
STU0901,Electrical,3,9.33,4,"['Python', 'HTML', 'React', 'Django']",0,2,3,9,1
STU0902,Electrical,4,6.07,5,"['Deep Learning', 'Git', 'HTML', 'Node.js', 'NLP']",5,0,4,0,0
STU0903,Electronics,4,7.93,7,"['Java', 'Git', 'SQL', 'JavaScript', 'Node.js', 'AWS', 'Machine Learning']",6,2,4,5,1
STU0904,Electronics,4,7.08,9,"['Deep Learning', 'Python', 'SQL', 'AWS', 'MongoDB', 'JavaScript', 'Linux', 'NLP', 'CSS']",2,5,4,1,1
STU0905,Civil,3,7.28,5,"['HTML', 'AWS', 'React', 'NLP', 'MySQL']",7,4,0,3,1
STU0906,Electronics,3,8.6,8,"['Deep Learning', 'SQL', 'Git', 'React', 'Node.js', 'HTML', 'Machine Learning', 'Django']",6,0,3,6,1
STU0907,Electronics,3,5.44,4,"['AWS', 'Linux', 'Django', 'Node.js']",7,4,2,0,1
STU0908,Information Science,4,6.12,9,"['React', 'Git', 'Linux', 'NLP', 'Django', 'HTML', 'MongoDB', 'CSS', 'Java']",1,5,1,4,0
STU0909,Information Science,4,7.51,4,"['React', 'MongoDB', 'HTML', 'Docker']",1,1,2,6,0
STU0910,Computer Science,4,5.18,8,"['CSS', 'AWS', 'Python', 'C++', 'MySQL', 'HTML', 'SQL', 'Node.js']",1,0,4,0,0
STU0911,Information Science,4,8.35,5,"['Docker', 'React', 'C++', 'SQL', 'Django']",4,1,4,4,1
STU0912,Computer Science,4,5.08,10,"['NLP', 'Docker', 'C++', 'MySQL', 'Node.js', 'Django', 'Git', 'AWS', 'HTML', 'JavaScript']",5,0,4,2,0
STU0913,Electrical,4,8.93,7,"['Docker', 'MongoDB', 'Java', 'React', 'MySQL', 'Git', 'Linux']",7,2,0,4,1
STU0914,Electrical,4,5.55,3,"['CSS', 'Node.js', 'MongoDB']",5,5,1,1,0
STU0915,Civil,4,9.15,8,"['AWS', 'NLP', 'MySQL', 'React', 'Git', 'Deep Learning', 'Docker', 'Django']",4,3,3,2,1
STU0916,Information Science,4,9.24,3,"['Deep Learning', 'Git', 'Docker']",3,1,3,7,0
STU0917,Electronics,3,5.34,9,"['Docker', 'Git', 'AWS', 'MySQL', 'Django', 'Python', 'Linux', 'Deep Learning', 'Machine Learning']",2,1,0,9,0
STU0918,Computer Science,4,8.82,8,"['Machine Learning', 'AWS', 'C++', 'Docker', 'MongoDB', 'Linux', 'HTML', 'Python']",7,1,0,4,1
STU0919,Mechanical,4,7.28,5,"['Python', 'MongoDB', 'Java', 'MySQL', 'NLP']",4,2,0,2,1
STU0920,Computer Science,4,6.86,7,"['React', 'JavaScript', 'AWS', 'HTML', 'Machine Learning', 'Django', 'Deep Learning']",1,3,3,2,0
STU0921,Computer Science,3,9.52,5,"['C++', 'Python', 'Django', 'SQL', 'Deep Learning']",4,2,4,2,1
STU0922,Computer Science,4,9.35,4,"['Node.js', 'MySQL', 'CSS', 'MongoDB']",7,3,0,7,1
STU0923,Electronics,4,6.98,11,"['Java', 'Docker', 'JavaScript', 'C++', 'NLP', 'Node.js', 'React', 'Django', 'Python', 'SQL', 'Machine Learning']",1,5,1,9,0
STU0924,Computer Science,3,9.34,4,"['MongoDB', 'Java', 'CSS', 'Docker']",7,3,0,0,1
STU0925,Computer Science,4,5.78,5,"['SQL', 'Node.js', 'Deep Learning', 'JavaScript', 'CSS']",6,2,0,5,1
STU0926,Computer Science,4,7.43,11,"['React', 'Node.js', 'Git', 'Docker', 'MySQL', 'C++', 'MongoDB', 'Java', 'Deep Learning', 'AWS', 'CSS']",1,0,3,8,1
STU0927,Mechanical,4,9.75,5,"['NLP', 'Git', 'Linux', 'Docker', 'JavaScript']",6,2,0,6,1
STU0928,Electronics,4,9.1,8,"['SQL', 'React', 'Deep Learning', 'Python', 'JavaScript', 'Django', 'MongoDB', 'CSS']",2,3,3,6,1
STU0929,Computer Science,4,5.61,11,"['Deep Learning', 'HTML', 'React', 'Git', 'JavaScript', 'Linux', 'NLP', 'Docker', 'C++', 'Java', 'SQL']",3,0,0,8,0
STU0930,Computer Science,4,9.25,3,"['SQL', 'Machine Learning', 'React']",6,3,3,3,1
STU0931,Electrical,4,8.72,11,"['NLP', 'C++', 'Node.js', 'MongoDB', 'Java', 'Linux', 'AWS', 'React', 'HTML', 'Python', 'Deep Learning']",6,2,2,7,1
STU0932,Civil,4,9.32,8,"['CSS', 'MySQL', 'Java', 'Docker', 'React', 'Python', 'HTML', 'AWS']",0,3,1,1,1
STU0933,Electrical,4,5.11,9,"['MySQL', 'Git', 'Java', 'JavaScript', 'React', 'SQL', 'Linux', 'Django', 'Node.js']",5,5,2,0,1
STU0934,Information Science,4,5.57,3,"['SQL', 'Django', 'Java']",7,3,1,2,0
STU0935,Civil,4,9.0,10,"['MySQL', 'MongoDB', 'Machine Learning', 'Python', 'AWS', 'Linux', 'Git', 'Java', 'C++', 'Node.js']",0,2,1,4,1
STU0936,Information Science,4,7.81,3,"['Git', 'Java', 'Node.js']",2,1,2,9,1
STU0937,Computer Science,4,5.14,4,"['SQL', 'Java', 'JavaScript', 'Node.js']",0,3,3,8,0
STU0938,Computer Science,4,9.42,6,"['Docker', 'Machine Learning', 'NLP', 'Node.js', 'AWS', 'Git']",2,5,0,5,1
STU0939,Information Science,3,7.22,4,"['Django', 'Linux', 'HTML', 'Git']",3,5,0,5,0
STU0940,Electrical,4,7.19,5,"['Python', 'Docker', 'React', 'Git', 'MySQL']",3,4,2,4,1
STU0941,Mechanical,4,5.5,3,"['SQL', 'HTML', 'MySQL']",1,1,3,9,0
STU0942,Computer Science,4,5.51,10,"['MongoDB', 'Django', 'C++', 'SQL', 'JavaScript', 'React', 'Docker', 'Git', 'NLP', 'MySQL']",3,0,1,3,1
STU0943,Electronics,4,5.28,11,"['Deep Learning', 'SQL', 'NLP', 'MongoDB', 'CSS', 'Django', 'HTML', 'AWS', 'React', 'Machine Learning', 'Linux']",7,0,3,7,1
